MeanMonthlyUsage;MeanMonthlyUsage_t1;MeanMonthlyUsage_t2;MeanMonthlyUsage_t3;MeanMonthlyUsage_t4
4651.144444444444;4725;5412;5563;12952
429.6537894736842;487;439;459;855
787.7212916666667;853;924;978;919
6917.131333333334;7020;8616;8016;25073
419.7650909090909;494;465;542;504
705.1160000000001;748;737;718;720
2997.4966086956524;3480;3176;4004;3799
2707.974265306122;3239;2784;3901;4713
208.7169130434782;234;234;311;298
356.2692857142859;433;356;378;873
28.743704918032797;30;29;37;41
491.1;495;495;506;2204
282.17437037037035;297;301;286;1100
1204.9741250000004;1274;1270;1407;2330
869.738;953;922;1028;1850
3550.559199999999;3731;4080;4071;4646
1935.916666666667;2032;1947;1991;2331
1833.2375789473685;2040;1866;2849;4793
240.03217647058827;253;282;293;366
223.85072549019603;264;224;248;321
1028.446;1182;1126;1602;1181
6341.064;7488;8186;10542;20308
4153.843406779662;4725;4597;5280;13997
3399.153492537313;3735;3581;3913;4154
1825.037484848485;2031;1914;2108;2123
429.17651351351367;538;517;508;916
335.05800000000005;430;360;377;1355
10553.78;10679;13416;18908;15856
171.42299999999997;175;198;208;289
2255.662605633803;2504;2376;2406;2397
731.9428780487805;823;761;881;1051
8.083615384615383;8;9;11;18
742.9150563380281;914;831;743;957
1769.851671641791;1792;1948;2578;2220
4181.255897959184;4262;4489;6535;10461
940.4005789473683;1110;1048;1390;2292
1237.9900724637678;1529;1606;1654;1652
586.1996521739129;601;603;852;731
1782.2358113207545;1815;1992;2280;4097
2587.289111111112;2660;3391;2884;2763
297.14599999999996;299;310;311;928
3362.340703703704;3729;3557;4736;4528
1641.3646226415094;1798;1779;1739;2023
1360.7104210526318;1429;1581;1549;1437
1321.0873333333334;1349;1325;1725;3195
1402.4168181818186;1436;1577;1468;4450
6861.979333333334;7065;6883;8617;6916
1621.1537301587302;1814;1740;1802;2255
1085.8248947368422;1106;1086;1139;1788
3786.2017704918017;4533;4332;4052;5331
2188.149777777778;2835;2654;2299;2867
465.233;533;574;548;650
3155.6535384615386;3619;3277;3595;11747
2440.4066666666668;2611;2513;2660;3119
35.2695;37;37;44;84
7077.8915;7169;7118;9258;11109
1220.4473636363634;1229;1329;1317;1497
1603.6153333333334;1684;1629;1656;3896
2169.918392857143;2305;2195;2235;8696
1483.9896153846155;1693;1708;1551;2087
1505.4411818181818;1815;1873;1786;1505
665.1585;675;774;748;1591
365.05426470588236;397;431;484;1123
8973.664666666667;9898;10883;9003;25187
5722.8330000000005;6443;5962;6909;9833
239.68939999999995;246;265;308;1050
941.9813389830507;965;1016;968;1710
72.54650000000002;85;77;101;85
1936.714777777777;2056;2057;2893;4859
842.9518;901;991;953;3049
3704.0090465116273;3753;3869;4457;5297
1955.2478333333333;2008;2126;2783;3528
644.0596666666668;710;673;644;1552
497.0211803278688;534;524;722;1320
925.1433846153847;930;927;1005;1721
412.51133333333337;432;480;642;690
1311.5045;1443;1315;1491;3471
172.39262500000004;181;194;298;361
1778.3615;1956;2318;2239;4626
2530.206;3015;2694;3146;5855
2159.8324788732384;2253;2197;3324;2225
10006.0036;11133;10176;10383;22775
739.9527619047618;755;823;740;1381
3421.9096874999987;3777;3510;4051;6506
300.67966666666666;334;305;416;313
4292.731931034485;4294;4443;4329;14218
6534.100714285714;6534;6569;8713;7036
88.19022222222219;96;102;88;183
6140.0231343283585;6312;6159;7832;14877
752.8337868852458;872;755;1169;1238
2259.599538461539;2388;2314;2566;4920
942.1941538461538;953;1015;1446;1590
3806.244976744186;4222;4256;4863;9042
6247.2653461538475;6749;7817;6590;6856
2255.9300000000007;2471;2384;3052;5898
1822.7200000000007;1852;1858;2578;2699
1861.109333333333;2016;2353;1914;4411
925.482;992;988;1449;2068
1845.0444814814807;2234;1865;2300;3422
1827.216;1843;2036;1841;4210
1880.0534545454543;1951;1905;2870;4606
3099.3323333333337;3113;3666;3102;5689
4182.543333333334;4592;4257;4900;4189
1137.6129795918366;1295;1144;1433;1174
3045.4622857142845;3087;3880;4592;4895
756.7903793103445;761;815;1020;1417
6981.671805970152;8238;7119;8429;17258
822.4566562500003;958;980;1114;1416
1907.8574225352115;2182;1994;2346;4359
4569.586666666667;4783;5883;5411;4662
3866.610272727272;4343;4271;5077;15652
503.7466666666667;565;506;533;794
950.2523636363637;984;957;975;1198
1073.6516315789472;1139;1114;1078;1183
3547.0870000000004;3747;3900;3579;11185
8741.8095;9005;9216;15232;20708
1831.642142857143;2145;1861;2873;3323
13822.648000000001;14610;18176;14227;23405
2701.802056338027;2815;3087;2719;4888
59.184464788732406;69;68;59;61
2220.9420000000005;2302;2312;2248;2578
1144.6390882352941;1181;1240;1384;3786
1769.030571428571;1794;1787;1920;1929
497.5387142857142;549;531;708;828
1375.5989655172418;1458;1616;1416;1493
680.8562727272728;758;720;856;1062
6926.479499999999;7521;6967;10591;9081
78.64881818181819;86;84;116;288
3506.316888888889;3752;4235;3529;4151
4708.412;5116;4746;5865;4987
2080.934521126761;2392;2626;3123;8193
3833.8445102040832;3842;3973;4187;8851
820.4074347826088;1011;1073;911;2136
322.72042857142856;347;324;441;608
1962.8762380952387;2012;2103;2327;6052
623.531923076923;663;653;924;691
973.0554444444444;995;1057;1663;3641
659.9593636363636;721;823;682;892
472.76271830985917;517;630;568;479
7693.778;7837;8166;8338;23539
4339.741653846155;4886;4996;4356;4825
4355.003222222223;4455;4483;5677;5386
3862.515226415094;4116;4559;3904;9194
1799.465;1956;2212;2886;1885
2751.519571428572;2853;3149;3297;6474
4831.059888888889;5881;5108;5886;6832
3785.114714285714;3933;3870;4108;15181
768.1390000000004;777;825;953;1234
337.5957647058824;365;353;400;681
1301.3891971830985;1303;1341;1661;1339
1496.5537272727274;1530;1665;1789;1845
4610.203555555555;5422;4824;5010;6201
1013.13;1034;1294;1013;1264
3560.189444444445;3578;3807;4991;3780
1828.2724390243905;1987;2044;2169;4997
3859.52;4230;3996;4123;4962
3755.1517777777785;4175;4009;5444;3831
1130.221;1348;1160;1465;2017
364.07907692307685;441;421;484;500
1152.4175081967219;1252;1283;1717;3510
6308.408615384616;6872;6392;8423;9455
3000.7903437500013;3225;3224;3219;4426
5297.482;5794;6118;8100;8278
961.5527605633804;981;964;963;1281
81.19433333333333;105;91;96;332
1795.2126363636364;1852;2292;1990;2238
778.9950000000001;864;820;1006;1477
1148.512;1230;1190;1172;1327
1359.8031428571428;1439;1571;1483;1563
3460.257333333333;3622;3612;3720;5099
3277.429800000001;3551;3890;4250;9261
1765.618;2150;1969;1876;2538
428.84992592592596;440;574;538;654
37.95363636363636;40;43;57;141
1771.050179104478;1918;1861;2134;4156
5926.483;5949;7841;8331;5947
2326.5019565217385;2576;2335;3246;6817
1726.4905833333335;1951;1821;2539;3618
2033.4962820512822;2225;2105;2840;2702
688.868;751;692;734;1834
2242.244;2585;2420;2901;3112
3785.173;4548;3882;4347;4620
644.8006666666668;694;644;654;2480
3053.065;3669;3132;3137;4106
433.22587500000014;455;443;599;444
3311.5494444444444;3701;4215;4146;3902
3576.164142857143;3803;4735;4810;12832
8959.392;8972;9523;8989;10914
2465.845500000001;2756;3126;2749;4836
3491.431;3598;3616;3949;11538
1051.6989999999996;1163;1110;1343;1256
639.3726363636363;670;642;646;713
859.833604651163;965;984;945;1375
4457.8168695652175;5403;5598;4614;13111
4534.908523809524;4943;5477;5409;8567
3817.290857142857;4277;4623;5948;6781
4451.792245614035;4486;5142;5523;4497
1987.632;2040;2100;3297;2795
2425.7790000000005;2515;2644;2515;8021
3871.964543859649;4105;4196;3957;9486
7178.72727272727;7726;7323;7335;7178
1688.267111111111;1981;1905;1867;3912
3504.058285714286;3671;3860;3810;6457
621.9780000000001;701;716;623;1737
853.0029999999997;941;1102;1280;1998
177.45766666666668;179;179;301;199
906.1268148148148;928;920;1379;1264
2018.0191428571436;2034;2160;2711;7266
818.2552857142857;928;851;918;954
5027.453;5501;5172;6473;8965
1204.3049999999996;1488;1295;1364;2568
823.0704375;825;867;836;2124
1284.5739999999996;1457;1286;1533;1563
1546.1285714285714;1548;1570;2075;6308
7748.285363636363;7788;8046;7844;13888
774.3164615384613;796;777;826;799
950.5446363636363;1002;1057;1016;1902
309.0224137931034;385;312;364;441
85.03357575757573;97;91;114;103
483.4762727272727;492;584;495;523
6656.517965517242;6895;8115;6684;11470
287.882;334;317;339;698
456.972;514;488;463;900
5606.019307692307;5808;6098;6584;13833
718.2596363636363;752;802;914;1935
4083.227;4263;4989;4336;10005
1974.0957192982453;1975;2016;2092;5839
454.20372413793115;464;476;618;965
400.1033333333333;454;421;496;995
3090.143;3243;3650;3126;8348
1625.5275714285708;1764;1645;1688;3619
1167.2187272727276;1185;1386;1324;1549
1466.8504929577466;1531;1673;1603;1805
889.6949999999997;894;946;1242;1445
1018.3096315789473;1049;1049;1482;4186
655.119;688;703;926;1457
953.577;990;989;1135;1889
3244.5172692307697;3417;3556;3644;4506
7909.384000000001;8275;9179;8081;22763
3646.9655;3658;3762;3790;7037
3315.200571428571;3838;3490;3842;5848
893.6356440677965;913;1214;915;985
1412.321;1479;1445;1442;1662
5467.666;5473;5507;5477;14818
2227.6486666666665;2702;2232;2706;3712
182.82465625;202;196;182;610
179.7612121212121;192;213;193;259
95.553306122449;95;99;97;167
586.119;595;698;587;991
4957.859285714285;5102;6122;5018;8405
1818.2980689655178;1868;2459;2491;5972
1662.4695714285713;1784;1720;1705;2060
1264.29;1268;1448;1592;1495
5194.404436619717;6168;5785;6417;5273
3907.812235294117;3943;3942;5517;4082
9963.463857142857;10087;12678;12099;25830
1394.448;1397;1519;1577;2208
4334.1147692307695;4756;4631;4522;17941
586.8711690140842;588;683;782;1620
466.56896774193535;528;622;482;1719
1043.2195714285713;1079;1120;1053;3106
3691.108169811322;4133;4140;4604;5041
1549.7839999999999;1597;1607;2078;1549
1950.6691379310346;2038;2585;2155;2987
128.1199310344828;133;132;130;169
2814.06;2911;2905;3560;7148
2244.945000000001;2277;2756;3091;3657
3801.032666666666;3890;4251;5318;4654
1236.8686363636364;1300;1255;1256;2908
3406.6071666666667;3564;3654;3414;3838
9207.794878787878;9320;9320;10218;33081
8253.727555555555;8847;8541;9491;17743
4611.215666666667;4883;4714;5647;6508
3079.659818181819;3173;3351;3691;4550
1655.1314509803924;1663;1806;1757;1892
3846.7738979591827;3900;4585;4109;6751
99.08767213114751;100;100;106;191
3377.7357391304363;3666;3377;4055;10023
7591.022000000001;7974;8624;11166;25902
3030.62694117647;3767;3082;3057;9615
2087.616454545455;2092;2168;2470;3303
1817.5284754098354;1914;1841;1828;2711
4125.124555555557;4977;4292;4426;7428
3489.6839166666664;3608;3835;4757;5489
1196.265285714286;1288;1224;1730;1506
21.4415;24;21;22;32
1058.6900655737707;1209;1173;1175;1089
872.6142258064516;1003;899;1310;1050
2903.9804375;3026;3124;4307;4917
1310.5329999999994;1322;1424;1428;2124
5219.045272727275;5400;6041;5996;5500
469.33838095238116;530;522;491;630
3924.382428571429;3997;4899;4354;11675
691.1458571428574;733;701;858;2054
2728.6078372093025;3425;2953;2775;4620
1661.304157894737;1794;2244;2646;4115
1521.8577368421054;1712;1890;1587;2710
2521.8795454545457;2677;2641;3137;8515
1135.4805;1208;1136;1307;1190
3402.338153846155;3518;3920;3640;5996
5047.512333333333;5491;5080;5688;9595
1800.0167500000002;1855;2133;2174;4845
2306.837142857143;2691;2365;2601;2317
2552.364294117647;2996;2680;3365;4553
754.819;863;812;1152;1402
5998.953;6144;6424;8134;16572
63.59042105263158;63;69;76;178
612.9805490196078;614;694;805;693
2150.677;2732;2750;2170;4779
6463.333142857143;6623;8680;9074;7854
562.5979310344826;600;650;591;1122
5585.894285714286;5637;5797;5751;13076
1106.142052631579;1173;1298;1334;5123
4874.4895;5048;5281;6212;5752
3924.2793750000014;4300;4413;4456;16432
717.5124615384617;809;741;1069;960
13860.933333333334;16645;16833;13893;14896
1078.4302549019608;1224;1178;1141;3485
4753.663784313726;5317;5894;6672;5784
379.96714285714285;404;384;441;384
899.5174117647058;1072;930;920;3619
252.835;267;274;260;532
1032.967;1052;1059;1350;1232
3316.5889999999995;3822;4254;3860;10888
866.9778135593217;914;958;1249;1450
1706.224786885245;1770;1885;1841;3606
179.28454545454545;186;184;189;422
7470.875;7534;7907;11313;31979
4560.846333333333;4614;5927;4590;16194
153.18900000000005;173;154;160;492
4600.716750000001;4663;4708;6823;14144
1227.141;1257;1692;1351;4656
1090.2445588235296;1343;1187;1167;3100
920.0524285714283;921;921;936;1124
514.5980000000002;587;544;554;2335
1401.5884146341464;1652;1570;2116;1977
153.696;161;174;200;153
2059.001;2217;2280;2571;2098
249.4330294117647;253;263;300;722
3155.9922631578943;3311;3361;4440;3535
1829.2579655172412;1987;1886;2343;2677
3087.896;3125;3150;3953;3337
5130.125923076923;5198;5465;5601;15436
625.1030000000001;630;637;657;679
9.138789473684213;9;9;9;12
104.47014285714285;115;114;127;149
5301.626;5822;5428;7104;10701
2005.479;2036;2083;2052;3460
893.2993333333334;902;956;998;1014
2046.7540625;2075;2357;3241;6157
2122.7119999999995;2251;2636;2231;2661
460.0340606060605;473;593;691;479
2557.015777777777;2620;2784;3683;7734
717.2560943396228;770;742;863;872
9227.725529411764;10241;9318;10478;9887
1866.4753333333335;1896;1924;1887;1911
1376.350827586207;1486;1600;1405;1991
2005.492;2006;2241;3111;6138
725.8740833333335;808;888;734;868
1269.021;1310;1504;1397;4200
2334.2210555555553;2353;2428;3085;5274
80.70307407407405;83;87;100;83
2681.6901428571427;2945;2996;2757;2814
5257.044408450705;5478;6035;6696;12602
1930.285;1978;1932;2757;5276
419.6108571428573;481;519;507;946
897.8253636363637;897;1101;1062;3243
1775.8085454545455;1797;1786;1780;3858
7180.691181818183;7484;8600;7286;9387
1764.9609230769227;1909;1819;1809;2575
609.043;619;669;936;1034
446.29323809523817;490;608;586;1077
6656.193647058824;6901;7065;9706;13218
371.4785454545455;388;478;556;1258
8547.489285714291;10273;9208;8653;27537
971.8826315789474;983;989;1106;2056
226.0007931034483;236;226;243;499
366.9627213114754;370;369;514;626
1103.3433684210524;1172;1145;1646;3120
7461.762836065577;7466;8935;9700;9549
4093.129166666667;5222;4289;5258;15351
1199.859125;1257;1224;1235;4568
685.1706949152543;701;926;685;1299
496.0127692307691;598;505;524;1610
2696.3694705882353;2700;3075;2999;6404
2106.6381111111114;2107;2273;3196;2247
74.62938095238097;76;84;117;134
613.8292173913044;671;615;665;627
601.4425714285715;657;760;702;1988
2004.9010869565225;2054;2046;2696;2410
4043.0942549019614;4252;4439;4408;7412
1222.492111111111;1230;1638;1808;2689
5644.742132075471;6789;5956;5874;8736
3435.583219512195;4030;3678;3589;4630
4002.463000000001;4066;4015;5001;5829
293.257;298;324;339;378
8127.710999999999;8847;11215;8314;8474
2441.75;2447;2922;2759;6865
1901.5339999999999;2426;1993;2288;4258
5738.90153125;5941;6174;5823;13046
2622.0729999999994;2713;2914;2690;9032
5678.235999999999;6631;6629;8596;6844
1670.6775;1730;1714;1670;5756
1444.6335;1631;1483;1487;3502
5567.10422222222;6022;5612;6965;5917
1278.9386170212765;1297;1469;1870;1720
3804.651;3809;4377;4722;4428
5219.4079999999985;6326;5779;5676;14711
4293.701;4541;5628;4572;6652
2966.214928571428;3088;3179;3047;2986
3155.4181764705877;3705;4147;3258;3487
1627.256;2017;1640;1973;1990
12081.999888888891;12117;13877;13477;42977
809.5780869565218;913;855;883;1962
855.7393898305087;894;1073;957;2508
973.9719090909093;1154;1273;977;1545
1991.134947368421;2156;2100;2290;5470
1502.75;1512;1622;1504;4074
2597.822411764706;2747;2670;3145;7716
881.0789999999997;953;886;1040;3682
4172.129;4191;5116;4382;7720
3484.7116666666675;3541;3558;3617;7340
259.0876666666667;269;305;279;638
796.7012424242422;824;885;1189;998
1853.3399310344823;1860;2064;2591;3199
1959.7279090909085;2436;2105;2228;7922
617.7114999999999;639;629;734;773
713.9036666666667;806;771;812;1264
2384.9790000000007;2397;2574;2519;5261
91.83255555555556;95;116;122;297
4878.4324827586215;5085;5277;5105;16020
1104.4299295774651;1185;1112;1839;1812
924.0932352941176;1052;1207;1311;1258
4110.352000000001;4253;4116;5014;6460
7033.437676056339;7108;7426;10806;12729
3922.433;3952;4294;4418;5790
4822.29956862745;4822;5176;6464;6509
136.64633333333336;142;157;167;180
3961.6780769230763;4004;4217;4905;4123
926.54;939;1123;1164;1856
6484.463375000001;7163;6538;9906;13243
5748.475;6614;5979;5915;13938
2074.831333333333;2158;2109;2200;6644
1034.46;1185;1238;1161;3038
457.3756363636363;587;473;464;752
4541.575;5152;4577;5190;12304
1478.2595686274508;1665;1642;1575;1712
1773.9679999999998;1822;2106;2450;2988
4436.31459375;4654;5786;5721;5838
436.899;453;454;549;633
1116.195;1116;1144;1151;2747
3905.973647887323;4498;3924;4366;9505
1341.266;1626;1414;1347;1454
1370.363777777778;1422;1392;1947;4955
104.86583098591544;109;106;146;260
3484.544000000001;4004;3611;3600;5693
664.3536666666668;762;665;683;1210
683.1603846153847;696;689;728;1144
292.29470491803266;313;325;298;306
331.9006885245901;349;349;333;818
80.42877777777777;81;103;84;289
1651.876346153846;1762;1947;1663;3481
162.98960869565218;165;201;165;312
4559.901857142856;4959;4778;4934;10721
1198.683842105263;1209;1298;1333;3033
1353.293904761905;1390;1430;1459;1728
573.6745;594;582;737;582
1642.3772112676056;1771;1682;2698;4693
2067.4066;2130;2530;2158;3773
1228.459230769231;1367;1243;1450;1238
3923.7878181818182;4076;4664;4272;4519
497.768;526;602;523;1843
15585.037;16978;18978;19906;22605
2031.4095714285709;2059;2073;2831;4141
3415.398250000001;4079;3737;4224;4566
226.47775000000004;230;277;243;370
1501.5473125;1819;1773;1963;2499
3031.270727272727;3479;3314;5061;3252
1740.0395999999994;2153;1763;2067;1893
160.28009677419357;160;171;164;418
2953.7555;3305;3108;3234;4400
1.943333333333334;2;1;2;1
4054.67375;4465;5560;6257;6196
3049.086142857143;3333;3095;4332;6177
712.8874285714284;812;728;723;2689
269.897;309;272;270;512
2129.267780487805;2681;2325;3086;2656
2134.686666666666;2189;2333;2147;4587
3240.8820909090914;3397;3281;3390;3515
173.9410689655173;176;184;208;402
2584.672181818183;2839;3059;3457;4622
292.9245862068965;316;314;368;430
13656.726;14380;15232;16351;13962
1664.1729999999998;1670;1666;1985;2872
2694.843058823529;2703;3478;3026;3689
5515.233562500001;6671;5722;5750;6177
5379.9175;5386;5482;6092;12060
10266.590272727271;10653;11066;11192;14337
206.162;232;263;246;217
46.5753125;51;46;57;62
4882.038947368421;5242;6398;6886;7540
668.8313684210526;695;818;755;1951
1534.6400833333335;1603;1558;1715;1852
6339.171909090909;7284;7756;7384;14442
6577.615826086959;7558;6577;8182;10434
1713.56;1906;1730;2046;4381
2244.485;2247;2492;2344;4690
3011.047;3340;3878;3064;6213
1246.2690000000002;1285;1352;1378;1735
680.4251250000002;803;714;690;1660
5109.601;5125;5453;6303;19347
297.4061428571428;328;320;320;317
1660.7778048780488;1816;1722;1740;5389
8096.945999999999;8709;10678;8363;15429
1314.8010909090908;1350;1399;1410;1422
2559.365666666667;2655;2688;2735;2751
3457.464873239436;3952;4120;5433;4255
